common_id,name,address_pref,address_city,address_detail,contact,flood,landslide,storm_surge,earthquake,tsunami,large_fire,inland_flood,volcano,shelter_overlap,capacity,capacity_basis,notes,changed,new,address,gsi_common_id,latitude,longitude,coordinate_join_method
E3838600039201,久万高原町立仕七川小学校,愛媛県上浮穴郡久万高原町東川207-1,,,0892-57-0381,1,,,1,,1,,,1,230,,,,,愛媛県上浮穴郡久万高原町東川207-1,E3838600039201,33.636648990149,133.00372960861,matched_by_id
E3838600040201,東川健康増進センター,愛媛県上浮穴郡久万高原町東川4900-1,,,0892-57-0382,1,,,1,,1,,,1,220,,,,,愛媛県上浮穴郡久万高原町東川4900-1,E3838600040201,33.640170609782,133.03669722494,matched_by_id
E3838600048201,久万高原町立柳谷小学校,愛媛県上浮穴郡久万高原町柳井川3542,,,0892-54-2115,1,1,,1,,1,,,1,170,,,,,愛媛県上浮穴郡久万高原町柳井川3542,E3838600048201,33.53802306477,133.00212330654,matched_by_id
E3838600050201,ふるさと創造の館こかげ,愛媛県上浮穴郡久万高原町柳井川950,,,0892-54-2121,1,,,1,,1,,,1,300,,,,,愛媛県上浮穴郡久万高原町柳井川950,,,,unmatched
E3838600049201,柳井川集会所,愛媛県上浮穴郡久万高原町柳井川786-2,,,0892-54-2160,1,1,,1,,1,,,1,120,,,,,愛媛県上浮穴郡久万高原町柳井川786-2,E3838600049201,33.554802101633,133.00578208505,matched_by_id
E3838600026201,久万高原町公民館西谷分館,愛媛県上浮穴郡久万高原町西谷10203-1,,,0892-55-0022,1,,,1,,1,,,1,60,,,,,愛媛県上浮穴郡久万高原町西谷10203-1,E3838600026201,33.517524563559,132.96238782641,matched_by_id
E3838600028201,古味多目的集会所,愛媛県上浮穴郡久万高原町西谷3440,,,0892-21-1111,1,1,,1,,1,,,1,80,,,,,愛媛県上浮穴郡久万高原町西谷3440,E3838600028201,33.501310571532,132.95343997715,matched_by_id
E3838600035201,久万高原町公民館中津分館,愛媛県上浮穴郡久万高原町中津4726,,,0892-54-2759,1,,,1,,1,,,1,40,,,,,愛媛県上浮穴郡久万高原町中津4726,E3838600035201,33.54616023707,133.04362227974,matched_by_id
E3838600034201,旭健康増進センター,愛媛県上浮穴郡久万高原町中津4346,,,0892-54-2947,1,,,1,,1,,,1,80,,,,,愛媛県上浮穴郡久万高原町中津4346,E3838600034201,33.54193,133.047404,matched_by_id
E3840100017201,エミフルＭＡＳＡＫＩ西側立体駐車場,愛媛県伊予郡松前町筒井850番地,,,089-984-3111,1,,1,1,1,1,1,,,7200,,,,,愛媛県伊予郡松前町筒井850番地,E3840100017201,33.78986065886,132.71402920836,matched_by_id
E3840100013201,コーポ鳥井,愛媛県伊予郡松前町筒井316番地,,,089-984-7199,1,,1,1,1,1,1,,,100,,,,,愛媛県伊予郡松前町筒井316番地,E3840100013201,33.791884245182,132.70628906555,matched_by_id
E3840100018201,グランフィールド松前町舎前,愛媛県伊予郡松前町筒井961番地,,,089-984-1130,1,,1,1,1,1,1,,,123,,,,,愛媛県伊予郡松前町筒井961番地,E3840100018201,33.786192,132.710889,matched_by_id
E3840200007201,宮内小学校グラウンド,愛媛県伊予郡砥部町宮内640,,,089-962-2072,1,1,,1,,1,,,,"2816
(2.0㎡に１人)",,,,,愛媛県伊予郡砥部町宮内640,E3840200007201,33.668234540141,132.78843908593,matched_by_id
E3840200015201,篠谷神社（敷地）,愛媛県伊予郡砥部町満穂379-1,,,,1,1,,1,,1,,,,500(2.0㎡に１人),,,,,愛媛県伊予郡砥部町満穂379-1,,,,unmatched
E3840200001201,八倉集会所（敷地）,愛媛県伊予郡砥部町八倉210,,,089-957-6170,1,1,,1,,1,,,,288(2.0㎡に１人),,,,,愛媛県伊予郡砥部町八倉210,,,,unmatched
E384020008201,旧玉谷小学校グラウンド,愛媛県伊予郡砥部町玉谷670,,,,1,,,1,,1,,,,955(2.0㎡に１人),,,,,愛媛県伊予郡砥部町玉谷670,,,,unmatched
E3840200016201,玉谷神社（敷地）,愛媛県伊予郡砥部町玉谷330,,,,1,1,,1,,1,,,,500(2.0㎡に１人),,,,,愛媛県伊予郡砥部町玉谷330,,,,unmatched
E3840200004201,田ノ浦集会所（敷地）,愛媛県伊予郡砥部町田ノ浦200,,,,1,1,,1,,1,,,,390(2.0㎡に１人),,,,,愛媛県伊予郡砥部町田ノ浦200,,,,unmatched
E3840200002201,麻生小学校グラウンド,愛媛県伊予郡砥部町高尾田760,,,089-956-0516,1,1,,1,,1,,,,5432(2.0㎡に１人),,,,,愛媛県伊予郡砥部町高尾田760,E3840200002201,33.739205,132.796107,matched_by_id
E3840200005201,県立医療技術大学グラウンド,愛媛県伊予郡砥部町高尾田543,,,089-958-2111,,1,,1,,1,,,,3750(2.0㎡に１人),,,,,愛媛県伊予郡砥部町高尾田543,E3840200005201,33.753001938493,132.78711331756,matched_by_id
E3840200010201,高市町民グラウンド,愛媛県伊予郡砥部町高市1105,,,089-969-2607,1,,,1,,1,,,,946(2.0㎡に１人),,,,,愛媛県伊予郡砥部町高市1105,E3840200010201,33.631018,132.762607,matched_by_id
E3840200019201,ひろた町民グラウンド,愛媛県伊予郡砥部町総津386,,,,1,,,1,,1,,,,3764(2.0㎡に１人),,,,,愛媛県伊予郡砥部町総津386,E3840200019201,33.74756144255,132.79083437639,matched_by_id
E3840200018201,広田小学校グラウンド,愛媛県伊予郡砥部町総津375,,,089-969-2417,1,,,1,,1,,,,1809(2.0㎡に１人),,,,,愛媛県伊予郡砥部町総津375,E3840200018201,33.746299235253,132.79704409545,matched_by_id
E3840200017201,峡の館駐車場,愛媛県伊予郡砥部町総津162-1,,,089-969-2070,1,1,,1,,1,,,,1408(2.0㎡に１人),,,,,愛媛県伊予郡砥部町総津162-1,,,,unmatched
E3840200009201,砥部中学校グラウンド,愛媛県伊予郡砥部町千足68,,,089-962-2008,1,1,,1,,1,,,,7042(2.0㎡に１人),,,,,愛媛県伊予郡砥部町千足68,,,,unmatched
E3840200008201,陶街道ゆとり公園グラウンド,愛媛県伊予郡砥部町千足400,,,089-962-4600,1,1,,1,,1,,,,20000(2.0㎡に１人),,,,,愛媛県伊予郡砥部町千足400,E3840200008201,33.664655286717,132.7951687389,matched_by_id
E3840200011201,大南町民広場,愛媛県伊予郡砥部町大南720,,,,1,1,,1,,1,,,,2359(2.0㎡に１人),,,,,愛媛県伊予郡砥部町大南720,,,,unmatched
E3840200010201,砥部小学校グラウンド,愛媛県伊予郡砥部町大南1039,,,089-962-2030,1,1,,1,,1,,,,4733(2.0㎡に１人),,,,,愛媛県伊予郡砥部町大南1039,E3840200010201,33.631018,132.762607,matched_by_id
E3840200013201,大平集会所（敷地）,愛媛県伊予郡砥部町大平596-1,,,089-962-4089,1,1,,1,,1,,,,89(2.0㎡に１人),,,,,愛媛県伊予郡砥部町大平596-1,E3840200013201,33.779069593341,132.79156172636,matched_by_id
E3840200012201,松山南高校砥部分校グラウンド,愛媛県伊予郡砥部町岩谷口7,,,089-962-4040,1,1,,1,,1,,,,4348(2.0㎡に１人),,,,,愛媛県伊予郡砥部町岩谷口7,E3840200012201,33.780383429717,132.79861192424,matched_by_id
E3840200003201,麻生保育所（敷地）,愛媛県伊予郡砥部町麻生216,,,089-956-0762,1,1,,1,,1,,,,973(2.0㎡に１人),,,,,愛媛県伊予郡砥部町麻生216,,,,unmatched
E3842200005201,龍王公園,愛媛県喜多郡内子町五十崎１５２４－１,,,0893-44-4057,1,1,,1,,1,,,,2500,,,,,愛媛県喜多郡内子町五十崎１５２４－１,E3842200005201,33.5426209427,132.654249964,matched_by_id
E3842200004201,吉野川自治会館,愛媛県喜多郡内子町吉野川５９,,,0892-52-2981,1,1,,1,,1,,,1,290,,,,,愛媛県喜多郡内子町吉野川５９,E3842200004201,33.57966,132.769944,matched_by_id
E3842200085201,南山自治会館,愛媛県喜多郡内子町南山１１９９,,,0892-52-2985,1,,,1,,1,,,1,100,,,,,愛媛県喜多郡内子町南山１１９９,E3842200085201,33.546188347722,132.79041487508,matched_by_id
E3842200078201,元参川小学校,愛媛県喜多郡内子町本川３９８４,,,0892-52-3117,,1,,1,,1,,,1,1400,,,,,愛媛県喜多郡内子町本川３９８４,E3842200078201,33.5746229991,132.828293,matched_by_id
E3842200075201,天神小学校,愛媛県喜多郡内子町平岡甲４５５,,,0893-44-2219,,1,,1,,1,,,1,1700,,,,,愛媛県喜多郡内子町平岡甲４５５,E3842200075201,33.534681979009,132.6640516928,matched_by_id
E3842200073201,平岡児童公園,愛媛県喜多郡内子町平岡甲３８,,,0893-44-2111,,1,,1,,1,,,,120,,,,,愛媛県喜多郡内子町平岡甲３８,E3842200073201,33.53440604603,132.65967872717,matched_by_id
E3842200070201,五十崎自治センター,愛媛県喜多郡内子町平岡甲１８５－１,,,0893-43-1221,,1,,1,,1,,,1,1300,,,,,愛媛県喜多郡内子町平岡甲１８５－１,E3842200070201,33.53126353557,132.65833126465,matched_by_id
E3842200069201,五十崎中学校,愛媛県喜多郡内子町平岡甲１５６９,,,0893-44-2329,,1,,1,,1,,,1,2200,,,,,愛媛県喜多郡内子町平岡甲１５６９,E3842200069201,33.534346,132.665616,matched_by_id
E3842200068201,町民広場,愛媛県喜多郡内子町平岡甲１４１－１,,,0893-44-2111,,1,,1,,1,,,,480,,,,,愛媛県喜多郡内子町平岡甲１４１－１,E3842200068201,33.532976633822,132.65933115019,matched_by_id
E3842200066201,平野自治会館,愛媛県喜多郡内子町日野川５４４,,,0892-52-2984,,,,1,,1,,,1,130,,,,,愛媛県喜多郡内子町日野川５４４,E3842200066201,33.590262497792,132.81175042959,matched_by_id
E3842200051201,参川地区体育館,愛媛県喜多郡内子町中川３３５６,,,0892-52-2169,,1,,1,,1,,,1,450,,,,,愛媛県喜多郡内子町中川３３５６,E3842200051201,33.57479871947,132.83542577538,matched_by_id
E3842200023201,内子高等学校小田分校,愛媛県喜多郡内子町寺村９７８,,,0892-52-2042,1,1,,1,,1,,,1,2100,,,,,愛媛県喜多郡内子町寺村９７８,E3842200023201,33.5670109991,132.791936,matched_by_id
E3842200022201,小田小学校・小田中学校,愛媛県喜多郡内子町寺村５５７,,,0892-52-2318,,1,,1,,1,,,1,550,,,,,愛媛県喜多郡内子町寺村５５７,E3842200022201,33.569264,132.795488,matched_by_id
E3842200020201,花の木公園,愛媛県喜多郡内子町寺村１４４３,,,0892-52-2983,,,,1,,1,,,,280,,,,,愛媛県喜多郡内子町寺村１４４３,E3842200020201,33.5711208698,132.78824542,matched_by_id
E3842200083201,立石自治会館,愛媛県喜多郡内子町立石９３６,,,0892-52-2977,1,,,1,,1,,,1,790,,,,,愛媛県喜多郡内子町立石９３６,E3842200083201,33.56214,132.768717,matched_by_id
E3842200080201,立川小学校,愛媛県喜多郡内子町立山１２７２,,,0893-45-0301,,,,1,,1,,,1,1100,,,,,愛媛県喜多郡内子町立山１２７２,E3842200080201,33.59680882687,132.67485582098,matched_by_id
E3842200048201,元御禊小学校,愛媛県喜多郡内子町只海甲４５６,,,0893-43-1221,1,,,1,,1,,,1,650,,,,,愛媛県喜多郡内子町只海甲４５６,E3842200048201,33.525540556675,132.69884915132,matched_by_id
E3842200035201,うちこ福祉館駐車場,愛媛県喜多郡内子町城廻301－１,,,0893-44-3410,1,1,,1,,1,,,,230,,,,,愛媛県喜多郡内子町城廻301－１,E3842200035201,33.557137072803,132.65608443335,matched_by_id
E3842200034201,五城保育所,愛媛県喜多郡内子町城廻２７５－11,,,0893-44-4700,1,1,,1,,1,,,,300,,,,,愛媛県喜多郡内子町城廻２７５－11,E3842200034201,33.55829470735,132.65585671637,matched_by_id
E3842200017201,長田体育広場,愛媛県喜多郡内子町五百木４０７１－２,,,0893-45-3234,1,1,,1,,1,,,,870,,,,,愛媛県喜多郡内子町五百木４０７１－２,E3842200017201,33.584137,132.690833,matched_by_id
E3842200016201,和田自治会館,愛媛県喜多郡内子町五百木２２６３－１,,,0893-47-0854,1,,,1,,1,,,1,280,,,,,愛媛県喜多郡内子町五百木２２６３－１,E3842200016201,33.56850608277,132.69836212108,matched_by_id
E3842200014201,内子東自治センター,愛媛県喜多郡内子町五百木１８７,,,0893-43-0136,,1,,1,,1,,,1,2000,,,,,愛媛県喜多郡内子町五百木１８７,E3842200014201,33.558956816365,132.65821077651,matched_by_id
E3842200038201,立川自治会館,愛媛県喜多郡内子町川中１９１３,,,0893-45-0851,,,,1,,1,,,1,270,,,,,愛媛県喜多郡内子町川中１９１３,E3842200038201,33.607073423538,132.68081211241,matched_by_id
E3842200003201,河内自治会館,愛媛県喜多郡内子町河内７７８－１,,,0893-43-0170,,,,1,,1,,,1,840,,,,,愛媛県喜多郡内子町河内７７８－１,E3842200003201,33.598774564514,132.63886957805,matched_by_id
E3842200002201,論田自治会館,愛媛県喜多郡内子町河内２５４５－１,,,0893-43-0347,1,,,1,,1,,,1,510,,,,,愛媛県喜多郡内子町河内２５４５－１,E3842200002201,33.578208007772,132.64825548213,matched_by_id
E3842200031201,上川自治会館,愛媛県喜多郡内子町上川４０７０,,,0892-52-2987,,,,1,,1,,,1,540,,,,,愛媛県喜多郡内子町上川４０７０,E3842200031201,33.577072835061,132.86535363578,matched_by_id
E3842200029201,小田支所前広場,愛媛県喜多郡内子町小田８２,,,0892-52-3111,1,1,,1,,1,,,,480,,,,,愛媛県喜多郡内子町小田８２,E3842200029201,33.567624978077,132.80312062565,matched_by_id
E3842200028201,城の台公園,愛媛県喜多郡内子町小田４２０,,,0892-52-2020,1,,,1,,1,,,,4500,,,,,愛媛県喜多郡内子町小田４２０,E3842200028201,33.5681640882,132.806896983,matched_by_id
E3842200045201,村前自治会館,愛媛県喜多郡内子町大瀬南５９０－１,,,0893-47-0853,1,,,1,,1,,,1,530,,,,,愛媛県喜多郡内子町大瀬南５９０－１,E3842200045201,33.55435142654,132.71960265314,matched_by_id
E3842200044201,池田コミュニティ広場,愛媛県喜多郡内子町大瀬南４６３６,,,0893-47-0852,1,,,1,,1,,,,400,,,,,愛媛県喜多郡内子町大瀬南４６３６,E3842200044201,33.54210828711,132.74299649914,matched_by_id
E3842200042201,川登自治会館,愛媛県喜多郡内子町大瀬東３５８１,,,0893-47-0858,1,,,1,,1,,,1,320,,,,,愛媛県喜多郡内子町大瀬東３５８１,E3842200042201,33.584285591318,132.7488049559,matched_by_id
E3842200041201,大瀬中学校,愛媛県喜多郡内子町大瀬中央５８８０,,,0893-47-1141,1,,,1,,1,,,1,3300,,,,,愛媛県喜多郡内子町大瀬中央５８８０,E3842200041201,33.572759185405,132.71341759694,matched_by_id
E3842200039201,大瀬小学校,愛媛県喜多郡内子町大瀬中央４５６７ ,,,0893-47-0002,1,,,1,,1,,,1,1400,,,,,愛媛県喜多郡内子町大瀬中央４５６７ ,E3842200039201,33.574309804028,132.71787223407,matched_by_id
E3842200047201,元程内小学校,愛媛県喜多郡内子町大瀬北９９０,,,0893-44-2111,1,,,1,,1,,,1,630,,,,,愛媛県喜多郡内子町大瀬北９９０,E3842200047201,33.610470087786,132.74299391821,matched_by_id
E3842200064201,内の子広場,愛媛県喜多郡内子町内子３４５９－１,,,0893-44-3073,1,1,,1,,1,,,,1500,,,,,愛媛県喜多郡内子町内子３４５９－１,E3842200064201,33.551768334174,132.64894642656,matched_by_id
E3842200062201,内子高等学校,愛媛県喜多郡内子町内子３３９７,,,0893-44-2105,1,1,,1,,1,,,1,2600,,,,,愛媛県喜多郡内子町内子３３９７,E3842200062201,33.552482841317,132.65047161158,matched_by_id
E3842200059201,内子小学校,愛媛県喜多郡内子町内子３１４７,,,0893-44-2849,1,1,,1,,1,,,1,1400,,,,,愛媛県喜多郡内子町内子３１４７,E3842200059201,33.553657436425,132.6500753769,matched_by_id
E3842200058201,内子中学校,愛媛県喜多郡内子町内子２７８９ ,,,0893-44-3155,1,,,1,,1,,,1,1900,,,,,愛媛県喜多郡内子町内子２７８９ ,E3842200058201,33.558166109013,132.65254423633,matched_by_id
E3842200056201,内子幼稚園,愛媛県喜多郡内子町内子２４０５,,,0893-44-2400,1,1,,1,,1,,,,300,,,,,愛媛県喜多郡内子町内子２４０５,E3842200056201,33.554498707867,132.65593984615,matched_by_id
E3842200054201,内子運動公園 ,愛媛県喜多郡内子町内子１７９,,,0893-43-0353,1,1,,1,,1,,,,7500,,,,,愛媛県喜多郡内子町内子１７９,E3842200054201,33.548589305044,132.64272362615,matched_by_id
E3842200001201,臼杵自治会館,愛媛県喜多郡内子町臼杵３６８５,,,089-969-2052,1,,,1,,1,,,1,420,,,,,愛媛県喜多郡内子町臼杵３６８５,E3842200001201,33.62289,132.823908,matched_by_id
E3842200032201,元田渡小学校,愛媛県喜多郡内子町上田渡２９４,,,0892-52-3117,1,,,1,,1,,,1,1000,,,,,愛媛県喜多郡内子町上田渡２９４,E3842200032201,33.613416174334,132.78818611662,matched_by_id
E3842200037201,石畳小学校,愛媛県喜多郡内子町石畳４６３１,,,0893-43-1679,1,,,1,,1,,,1,750,,,,,愛媛県喜多郡内子町石畳４６３１,E3842200037201,33.621725666164,132.6362240385,matched_by_id
E3842200013201,五十崎こども園,愛媛県喜多郡内子町五十崎甲９４５－１,,,0893-44-2083,,1,,,,1,,,,400,,,,,愛媛県喜多郡内子町五十崎甲９４５－１,E3842200013201,33.534286406277,132.65472114205,matched_by_id
E3842200009201,五十崎小学校,愛媛県喜多郡内子町五十崎甲１４８５,,,0893-44-2024,1,1,,1,,1,,,1,1800,,,,,愛媛県喜多郡内子町五十崎甲１４８５,E3842200009201,33.540874049694,132.6561521423,matched_by_id
E3842200006201,妙見公園,愛媛県喜多郡内子町五十崎乙３５７－１,,,0893-44-2111,1,1,,1,,1,,,,90,,,,,愛媛県喜多郡内子町五十崎乙３５７－１,E3842200006201,33.5320298175,132.654962235,matched_by_id
E3844200042201,伊方小学校グラウンド,愛媛県西宇和郡伊方町湊浦993－1,,,0894-38-0704,,1,,1,,1,,,,3220,,,,,愛媛県西宇和郡伊方町湊浦993－1,E3844200042201,33.489687,132.3548608,matched_by_id
E3844200041202,伊方小学校,愛媛県西宇和郡伊方町湊浦993-1,,,0894-38-0704,,1,,1,,,,,1,792,,,,,愛媛県西宇和郡伊方町湊浦993-1,E3844200041202,33.489845251603,132.35444813509,matched_by_id
E3844200041201,伊方小学校体育館,愛媛県西宇和郡伊方町湊浦993-1,,,0894-38-0704,,1,,1,,,,,1,387,,,,,愛媛県西宇和郡伊方町湊浦993-1,E3844200041201,33.490017494151,132.3549282505,matched_by_id
E3844200039201,伊方町中央保健ｾﾝﾀｰ,愛媛県西宇和郡伊方町湊浦866,,,0894-38-1811,,1,,1,,,,,1,134,,,,,愛媛県西宇和郡伊方町湊浦866,E3844200039201,33.489605870663,132.35576510106,matched_by_id
E3844200037205,伊方中学校グラウンド,愛媛県西宇和郡伊方町湊浦803－1,,,0894-38-0711,,1,,1,,1,,,,4522,,,,,愛媛県西宇和郡伊方町湊浦803－1,E3844200037205,33.491499557287,132.35663088328,matched_by_id
E3844200037204,伊方中学校,愛媛県西宇和郡伊方町湊浦803-1,,,0894-38-0711,,1,,1,,,,,1,1847,,,,,愛媛県西宇和郡伊方町湊浦803-1,E3844200037204,33.491978247359,132.35784324176,matched_by_id
E3844200037203,伊方中学校体育館,愛媛県西宇和郡伊方町湊浦803-1,,,0894-38-0711,,1,,1,,,,,1,425,,,,,愛媛県西宇和郡伊方町湊浦803-1,E3844200037203,33.491736665785,132.35733362204,matched_by_id
E3844200037202,伊方武道館,愛媛県西宇和郡伊方町湊浦803－1,,,0894-38-2661,,1,,1,,,,,1,277,,,,,愛媛県西宇和郡伊方町湊浦803－1,E3844200037202,33.491459293516,132.35736849076,matched_by_id
E3844200037201,伊方ｽﾎﾟｰﾂｾﾝﾀｰ,愛媛県西宇和郡伊方町湊浦803－1,,,0894-38-2661,,1,,1,,,,,1,1029,,,,,愛媛県西宇和郡伊方町湊浦803－1,E3844200037201,33.492081143011,132.35693933732,matched_by_id
E3844200036201,"伊方町民会館
(津波は３階以上を指定)",愛媛県西宇和郡伊方町湊浦1995－1,,,0894-38-1020,,1,,1,1,,,,1,866,,,,,愛媛県西宇和郡伊方町湊浦1995－1,E3844200036201,33.488379711149,132.35453929589,matched_by_id
E3844200035201,"生涯学習センター
(津波は３階以上を指定)",愛媛県西宇和郡伊方町湊浦1992,,,0894-38-2668,,1,,1,1,,,,1,873,,,,,愛媛県西宇和郡伊方町湊浦1992,E3844200035201,33.488214176227,132.35419060872,matched_by_id
E3844200034202,豊之浦小学校跡グラウンド,愛媛県西宇和郡伊方町豊之浦860,,,0894-38-2655,,1,,1,1,1,,,,717,,,,,愛媛県西宇和郡伊方町豊之浦860,E3844200034202,33.469653126182,132.32018998178,matched_by_id
E3844200034201,豊之浦地区体育館,愛媛県西宇和郡伊方町豊之浦860,,,0894-38-2655,,1,,1,1,,,,1,272,,,,,愛媛県西宇和郡伊方町豊之浦860,E3844200034201,33.46953677923,132.32078006774,matched_by_id
E3844200033202,三崎公民館二名津分館,愛媛県西宇和郡伊方町二名津442,,,0894-54-1111,,,,,1,,,,1,340,,,,,愛媛県西宇和郡伊方町二名津442,E3844200033202,33.401298515701,132.13903205713,matched_by_id
E3844200033201,二名津地区体育館,愛媛県西宇和郡伊方町二名津442,,,0894-54-1111,,,,1,1,,,,1,266,,,,,愛媛県西宇和郡伊方町二名津442,E3844200033201,33.400805889645,132.13934319338,matched_by_id
E3844200032202,二名津小学校跡グラウンド,愛媛県西宇和郡伊方町二名津365,,,0894-38-2655,,,,1,1,1,,,,1922,,,,,愛媛県西宇和郡伊方町二名津365,E3844200032202,33.401824372112,132.14149027865,matched_by_id
E3844200032201,旧二名津小学校,愛媛県西宇和郡伊方町二名津365,,,0894-54-1111,,,,1,1,,,,1,365,,,,,愛媛県西宇和郡伊方町二名津365,E3844200032201,33.402030377297,132.14181482594,matched_by_id
E3844200031202,二見小学校跡グラウンド,愛媛県西宇和郡伊方町二見甲1239,,,0894-38-2655,,1,,1,,1,,,,1412,,,,,愛媛県西宇和郡伊方町二見甲1239,E3844200031202,33.464496380859,132.28712749469,matched_by_id
E3844200031201,二見地区体育館,愛媛県西宇和郡伊方町二見甲1239,,,0894-39-0212,,1,,1,,,,,1,280,,,,,愛媛県西宇和郡伊方町二見甲1239,E3844200031201,33.464664198671,132.28728038061,matched_by_id
E3844200030203,水ヶ浦小学校グラウンド,愛媛県西宇和郡伊方町中之浜10－1,,,0894-38-0808,,,,1,1,1,,,,1171,,,,,愛媛県西宇和郡伊方町中之浜10－1,E3844200030203,33.47773644496,132.36799353248,matched_by_id
E3844200030202,水ヶ浦小学校,愛媛県西宇和郡伊方町中之浜10-1,,,0894-38-0808,,,,1,1,,,,1,858,,,,,愛媛県西宇和郡伊方町中之浜10-1,E3844200030202,33.477481400236,132.36798548587,matched_by_id
E3844200030201,水ヶ浦小学校体育館,愛媛県西宇和郡伊方町中之浜10-1,,,0894-38-0808,,,,1,1,,,,1,313,,,,,愛媛県西宇和郡伊方町中之浜10-1,E3844200030201,33.477834883076,132.36823761352,matched_by_id
E3844200029201,むかいパーク,愛媛県西宇和郡伊方町大久3170－219,,,0894-38-2651,,1,,1,1,1,,,,312,,,,,愛媛県西宇和郡伊方町大久3170－219,E3844200029201,33.425011025652,132.20313424355,matched_by_id
E3844200028201,四ツ浜地区体育館,愛媛県西宇和郡伊方町大久2516－1,,,0894-57-2111,,,,1,,,,,1,376,,,,,愛媛県西宇和郡伊方町大久2516－1,E3844200028201,33.415238445344,132.19890845593,matched_by_id
E3844200027201,瀬戸アグリトピア,愛媛県西宇和郡伊方町大久2465-1,,,0894-53-0002,,1,,1,1,,,,1,308,,,,,愛媛県西宇和郡伊方町大久2465-1,E3844200027201,33.421549221321,132.19774343685,matched_by_id
E3844200026202,大久小学校グラウンド,愛媛県西宇和郡伊方町大久1638,,,0894-53-0008,,,,1,,1,,,,1934,,,,,愛媛県西宇和郡伊方町大久1638,E3844200026202,33.414972022535,132.19762099561,matched_by_id
E3844200026201,大久小学校,愛媛県西宇和郡伊方町大久1638,,,0894-53-0008,,,,1,,,,,1,940,,,,,愛媛県西宇和郡伊方町大久1638,E3844200026201,33.415148891551,132.19822181043,matched_by_id
E3844200025201,足成小学校跡グラウンド,愛媛県西宇和郡伊方町足成655,,,0894-38-2655,,,,1,1,1,,,,825,,,,,愛媛県西宇和郡伊方町足成655,E3844200025201,33.47033797331,132.2670419753,matched_by_id
E3844200023201,伊方町地域振興ｾﾝﾀｰ,愛媛県西宇和郡伊方町川永田甲1534－1,,,0894-38-2288,,1,,1,1,,,,1,332,,,,,愛媛県西宇和郡伊方町川永田甲1534－1,E3844200023201,33.481543947257,132.32552855743,matched_by_id
E3844200022201,伊方町民グラウンド,愛媛県西宇和郡伊方町川永田乙43,,,0894-38-2661,,1,,1,1,1,,,,6600,,,,,愛媛県西宇和郡伊方町川永田乙43,E3844200022201,33.48056831509,132.32622406381,matched_by_id
E3844200021201,小島小学校跡グラウンド,愛媛県西宇和郡伊方町小島甲1398－3,,,0894-38-2655,,,,1,1,1,,,,780,,,,,愛媛県西宇和郡伊方町小島甲1398－3,E3844200021201,33.445918333309,132.19837135731,matched_by_id
E3844200020202,三崎中学校グラウンド,愛媛県西宇和郡伊方町三崎908,,,0894-54-0033,,,,1,,1,,,,6126,,,,,愛媛県西宇和郡伊方町三崎908,E3844200020202,33.388632635184,132.12431732574,matched_by_id
E3844200020201,三崎中学校,愛媛県西宇和郡伊方町三崎908,,,0894-54-0033,,,,1,,,,,1,1153,,,,,愛媛県西宇和郡伊方町三崎908,E3844200020201,33.389018869803,132.12382696155,matched_by_id
E3844200019203,三崎小学校グラウンド,愛媛県西宇和郡伊方町三崎907,,,0894-54-0030,,,,1,,1,,,,1066,,,,,愛媛県西宇和郡伊方町三崎907,E3844200019203,33.3884176401,132.12338928141,matched_by_id
E3844200019202,三崎小中学校体育館,愛媛県西宇和郡伊方町三崎907,,,0894-54-0030,,,,1,,,,,1,454,,,,,愛媛県西宇和郡伊方町三崎907,E3844200019202,33.388507221449,132.1230298654,matched_by_id
E3844200019201,三崎小学校,愛媛県西宇和郡伊方町三崎907,,,0894-54-0030,,,,1,,,,,1,892,,,,,愛媛県西宇和郡伊方町三崎907,E3844200019201,33.388789402097,132.12331417956,matched_by_id
E3844200018201,三崎総合体育館,愛媛県西宇和郡伊方町三崎699,,,0894-54-1111,,,,1,,,,,1,939,,,,,愛媛県西宇和郡伊方町三崎699,E3844200018201,33.387660564665,132.12430144486,matched_by_id
E3844200017203,三崎高等学校グラウンド,愛媛県西宇和郡伊方町三崎511,,,0894-54-0550,,1,,1,1,1,,,,5288,,,,,愛媛県西宇和郡伊方町三崎511,E3844200017203,33.385676591572,132.12947007559,matched_by_id
E3844200017202,三崎高等学校,愛媛県西宇和郡伊方町三崎511,,,0894-54-0550,,1,,1,1,,,,1,451,,,,,愛媛県西宇和郡伊方町三崎511,E3844200017202,33.384939758238,132.12933328293,matched_by_id
E3844200017201,三崎高等学校体育館,愛媛県西宇和郡伊方町三崎511,,,0894-54-0550,,1,,1,1,,,,1,333,,,,,愛媛県西宇和郡伊方町三崎511,E3844200017201,33.385038301659,132.12886121415,matched_by_id
E3844200015201,三崎保健福祉ｾﾝﾀｰ,愛媛県西宇和郡伊方町三崎1700－16,,,0894-54-1771,,,,1,,,,,1,804,,,,,愛媛県西宇和郡伊方町三崎1700－16,E3844200015201,33.391313850021,132.11652667605,matched_by_id
E3844200014201,瀬戸球場,愛媛県西宇和郡伊方町三机乙3340－1,,,0894-57-2111,,1,,1,1,1,,,,4300,,,,,愛媛県西宇和郡伊方町三机乙3340－1,E3844200014201,33.44981033548,132.25329441751,matched_by_id
